semeru-hit-id,image_url1,desc1,image_url2,desc2,image_url3,desc3,image_url4,desc4,image_url5,desc5,image_url6,desc6,image_url7,desc7,image_url8,desc8,image_url9,desc9,image_url10,desc10,image_url11,desc11
"11", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.TWCableTV-screens/screenshot_2.png", "the top of the screen there is a button for the user to", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.zalebox.living.room.decorating.ideas.s1-screens/screenshot_5.png", "in the top left there is a back button to return the user to the previous screen", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.hungerrush.hungryhowies-screens/screenshot_1.png", "the screen allows the user to select a country", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.kapye.greenlight-screens/screenshot_4.png", "the center rows allow the user to select the level of brightness", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.grants.hud.app-screens/screenshot_1.png", "the bottom of the screen there is a button for the user to click", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.appspot.nycbustracker-screens/screenshot_4.png", "screen where user can see a popup message to open the setting", "http://173.255.245.197:8080/GEMMA-CP/Clarity/mobi.supo.optimizer-screens/screenshot_5.png", "screen allows the user to view a", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.nbcuni.telemundostation.phil-screens/screenshot_2.png", "in the top right hand corner is a further options button", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.securesoltuion.app.blocksmscall-screens/screenshot_6.png", "in the middle of the screen there is a button that lets the user exit the screen", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.easymobs.pregnancy-screens/screenshot_5.png", "in the center of the screen there is a text field where the user can input their email", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.mobilaurus.wingstopandroid-screens/screenshot_1.png", "the screen allows the user to log in"
"12", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.gmail.heagoo.hackerdemo-screens/screenshot_2.png", "screen allows the user to view a", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.gohopscotch.android.ticketpop-screens/screenshot_2.png", "there is a menu button at the top left of the screen", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.fasterthanmonkeys.iscore-screens/screenshot_3.png", "the top of the screen there is a button for the user to", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.agegapdating.agematch-screens/screenshot_1.png", "the top left icon allows the user to go backwards", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.ak.app.neckter.activity-screens/screenshot_1.png", "the screen allows the user to log in", "http://173.255.245.197:8080/GEMMA-CP/Clarity/ch.protonmail.android-screens/screenshot_3.png", "screen shows user login page for proton mail app", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.roadwarrior.android-screens/screenshot_5.png", "in the top left there is a back button to return the user to the previous screen", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.manythingsdev.headphonetools-screens/screenshot_5.png", "in the center of the screen there is a text field where the user can input their email", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.dataviz.docstogo-screens/screenshot_5.png", "the screen allows the user to select a country", "http://173.255.245.197:8080/GEMMA-CP/Clarity/mp3.music.download.player.music.search-screens/screenshot_1.png", "the bottom of the screen there is a button to the", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.ehi.enterprise.android-screens/screenshot_2.png", "in the top right hand corner there is a search button that the user can click to begin"
"13", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.fasterthanmonkeys.iscore-screens/screenshot_3.png", "in the center of the screen is a text field where the user inputs their email address", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.manythingsdev.headphonetools-screens/screenshot_5.png", "at the bottom right corner shows a play button which the user can use it to play the equalized volume", "http://173.255.245.197:8080/GEMMA-CP/Clarity/mp3.music.download.player.music.search-screens/screenshot_1.png", "screen allows the user to view a", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.agegapdating.agematch-screens/screenshot_1.png", "the bottom of the screen there is a button to the", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.dataviz.docstogo-screens/screenshot_5.png", "in the middle of the screen there is a button that lets the user exit the screen", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.gohopscotch.android.ticketpop-screens/screenshot_2.png", "this screen displays settings for a ticket purchasing application", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.ak.app.neckter.activity-screens/screenshot_1.png", "in the middle of the screen there is a popup which is displayed", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.roadwarrior.android-screens/screenshot_5.png", "this screen allows the user to sign into the app", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.ehi.enterprise.android-screens/screenshot_2.png", "the screen allows the user to search for directions", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.gmail.heagoo.hackerdemo-screens/screenshot_2.png", "the top of the screen there is a button for the user to select the", "http://173.255.245.197:8080/GEMMA-CP/Clarity/ch.protonmail.android-screens/screenshot_3.png", "in the center of the screen is a text field where the user inputs their name"
"14", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.dataviz.docstogo-screens/screenshot_5.png", "the top left icon allows the user to go backwards", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.ehi.enterprise.android-screens/screenshot_2.png", "in the top right hand corner there is a button that the user can click to take them", "http://173.255.245.197:8080/GEMMA-CP/Clarity/ch.protonmail.android-screens/screenshot_3.png", "the screen allows the user to set the date", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.gohopscotch.android.ticketpop-screens/screenshot_2.png", "in the center of the screen is a text field where the user inputs their email", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.fasterthanmonkeys.iscore-screens/screenshot_3.png", "the screen allows the user to select a country", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.agegapdating.agematch-screens/screenshot_1.png", "screen allows the user to view a", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.roadwarrior.android-screens/screenshot_5.png", "in the middle of the screen there is a button that lets the user exit the screen without going to the next screen", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.gmail.heagoo.hackerdemo-screens/screenshot_2.png", "in the top left there is a back button to return the user to the previous screen", "http://173.255.245.197:8080/GEMMA-CP/Clarity/mp3.music.download.player.music.search-screens/screenshot_1.png", "the top of the screen there is a button for the user to", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.manythingsdev.headphonetools-screens/screenshot_5.png", "this screen helps the user to equalize the headphones volume", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.ak.app.neckter.activity-screens/screenshot_1.png", "the bottom of the screen there is a button to the"
"15", "http://173.255.245.197:8080/GEMMA-CP/Clarity/mp3.music.download.player.music.search-screens/screenshot_1.png", "in the top left there is a back button to return the user to the previous screen", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.ehi.enterprise.android-screens/screenshot_2.png", "the bottom of the screen there is a button to the", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.dataviz.docstogo-screens/screenshot_5.png", "the screen provides the user with an expense report", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.agegapdating.agematch-screens/screenshot_1.png", "the top of the screen there is a button for the user to", "http://173.255.245.197:8080/GEMMA-CP/Clarity/ch.protonmail.android-screens/screenshot_3.png", "in the center of the screen is a text field where the user inputs their first name", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.gmail.heagoo.hackerdemo-screens/screenshot_2.png", "the screen allows the user to select a country", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.roadwarrior.android-screens/screenshot_5.png", "at the top left corner there is an arrow link button which can be clicked to go to the previous page", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.gohopscotch.android.ticketpop-screens/screenshot_2.png", "the screen allows the user to search for a location", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.manythingsdev.headphonetools-screens/screenshot_5.png", "in the middle of the screen is a popup box with a message box", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.fasterthanmonkeys.iscore-screens/screenshot_3.png", "in the center of the screen is a text field where the user inputs their email address", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.ak.app.neckter.activity-screens/screenshot_1.png", "screen allows the user to view a"
"16", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.ehi.enterprise.android-screens/screenshot_2.png", "screen allows the user to view a", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.fasterthanmonkeys.iscore-screens/screenshot_3.png", "the main page has title label porgram options", "http://173.255.245.197:8080/GEMMA-CP/Clarity/mp3.music.download.player.music.search-screens/screenshot_1.png", "this screen allows the user to sign into the app", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.roadwarrior.android-screens/screenshot_5.png", "this screen is a display of some ticket booking application", "http://173.255.245.197:8080/GEMMA-CP/Clarity/ch.protonmail.android-screens/screenshot_3.png", "the bottom of the screen there is a button to the", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.gmail.heagoo.hackerdemo-screens/screenshot_2.png", "in the top left there is a back button to return the user to the previous screen", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.gohopscotch.android.ticketpop-screens/screenshot_2.png", "in the center of the screen is a text field where the user inputs their email", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.manythingsdev.headphonetools-screens/screenshot_5.png", "the screen allows the user to select a", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.ak.app.neckter.activity-screens/screenshot_1.png", "the top of the screen there is a button for the user to", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.agegapdating.agematch-screens/screenshot_1.png", "in the top left there is a back button to return the user to the previous screen", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.dataviz.docstogo-screens/screenshot_5.png", "in the top right hand corner there is a search button where user can search"
"17", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.ehi.enterprise.android-screens/screenshot_2.png", "the top of the screen there is a button for the user to", "http://173.255.245.197:8080/GEMMA-CP/Clarity/ch.protonmail.android-screens/screenshot_3.png", "screen allows the user to view a", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.gohopscotch.android.ticketpop-screens/screenshot_2.png", "the bottom of the screen there is a button to the", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.gmail.heagoo.hackerdemo-screens/screenshot_2.png", "the third row at the top allows the user to go to the autorun manager", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.ak.app.neckter.activity-screens/screenshot_1.png", "in the center of the screen is a text field where the user inputs their email address", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.agegapdating.agematch-screens/screenshot_1.png", "this screen allows the user to sign into the app", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.fasterthanmonkeys.iscore-screens/screenshot_3.png", "confirmation window for the user about import is shown in the screen", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.manythingsdev.headphonetools-screens/screenshot_5.png", "in the center of the screen there is a scrolling list of buttons in two columns", "http://173.255.245.197:8080/GEMMA-CP/Clarity/mp3.music.download.player.music.search-screens/screenshot_1.png", "in the top left there is a back button to return the user to the previous screen", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.roadwarrior.android-screens/screenshot_5.png", "at the top left corner there is a link button which is the menu link", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.dataviz.docstogo-screens/screenshot_5.png", "the screen allows the user to select a"
"18", "http://173.255.245.197:8080/GEMMA-CP/Clarity/ch.protonmail.android-screens/screenshot_3.png", "the top of the screen there is a button for the user to select the", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.ak.app.neckter.activity-screens/screenshot_1.png", "the screen allows the user to select a country", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.ehi.enterprise.android-screens/screenshot_2.png", "in the top left there is a back button to return the user to the previous screen", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.manythingsdev.headphonetools-screens/screenshot_5.png", "the bottom of the screen there is a button to the", "http://173.255.245.197:8080/GEMMA-CP/Clarity/mp3.music.download.player.music.search-screens/screenshot_1.png", "the magnifying glass button left of the top right of the screen lets the user search", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.fasterthanmonkeys.iscore-screens/screenshot_3.png", "in the middle of the screen there is a button that lets the user exit the screen", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.gohopscotch.android.ticketpop-screens/screenshot_2.png", "screen allows the user to view a", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.agegapdating.agematch-screens/screenshot_1.png", "in the center of the screen is a text field where the user inputs their email address", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.roadwarrior.android-screens/screenshot_5.png", "this is a settings page of some application", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.gmail.heagoo.hackerdemo-screens/screenshot_2.png", "the screen allows the user to select an option from the menu", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.dataviz.docstogo-screens/screenshot_5.png", "in the top left hand corner there is a button that the user can click to go back"
"19", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.gohopscotch.android.ticketpop-screens/screenshot_2.png", "the top of the screen there is a button for the user to", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.dataviz.docstogo-screens/screenshot_5.png", "the bottom of the screen there is a button to the", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.ak.app.neckter.activity-screens/screenshot_1.png", "in the center of the screen is a text field where the user inputs their email address", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.manythingsdev.headphonetools-screens/screenshot_5.png", "screen allows the user to view a", "http://173.255.245.197:8080/GEMMA-CP/Clarity/mp3.music.download.player.music.search-screens/screenshot_1.png", "this screen shows a list of music files to play for a bible related app", "http://173.255.245.197:8080/GEMMA-CP/Clarity/ch.protonmail.android-screens/screenshot_3.png", "in the center of the screen there is a text field where the user can input their email", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.fasterthanmonkeys.iscore-screens/screenshot_3.png", "the screen allows the user to enter their phone number", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.agegapdating.agematch-screens/screenshot_1.png", "continue button is placed little away from the top area of screen", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.ehi.enterprise.android-screens/screenshot_2.png", "this screen allows the user to sign into the app", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.gmail.heagoo.hackerdemo-screens/screenshot_2.png", "in the center of the screen is a text field where the user inputs their email", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.roadwarrior.android-screens/screenshot_5.png", "in the top left hand corner there is a button that the user can click to go back"
"20", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.fasterthanmonkeys.iscore-screens/screenshot_3.png", "in the middle of the screen there is a button that lets the user exit the screen", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.gmail.heagoo.hackerdemo-screens/screenshot_2.png", "the screen allows the user to see the terms of service", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.roadwarrior.android-screens/screenshot_5.png", "the bottom of the screen there is a button to the", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.dataviz.docstogo-screens/screenshot_5.png", "screen allows the user to view a", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.agegapdating.agematch-screens/screenshot_1.png", "the welcome screen of the app is shown in the page", "http://173.255.245.197:8080/GEMMA-CP/Clarity/ch.protonmail.android-screens/screenshot_3.png", "this screen allows the user to sign into the app", "http://173.255.245.197:8080/GEMMA-CP/Clarity/mp3.music.download.player.music.search-screens/screenshot_1.png", "at the top left corner there is a link button which is the menu of that page", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.manythingsdev.headphonetools-screens/screenshot_5.png", "the top of the screen there is a button for the user to", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.gohopscotch.android.ticketpop-screens/screenshot_2.png", "in the top left there is a back button to return the user to the previous screen", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.ak.app.neckter.activity-screens/screenshot_1.png", "welcome screen of the app is shown in the background", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.ehi.enterprise.android-screens/screenshot_2.png", "in the top left there is a back button to return the user to the previous screen"
"21", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.fasterthanmonkeys.iscore-screens/screenshot_3.png", "the bottom of the screen there is a button to the", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.ak.app.neckter.activity-screens/screenshot_1.png", "cannot connect to server message is shown in the screen", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.dataviz.docstogo-screens/screenshot_5.png", "the top of the screen there is a button for the user to", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.agegapdating.agematch-screens/screenshot_1.png", "in the center of the screen is a text field where the user inputs their name", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.manythingsdev.headphonetools-screens/screenshot_5.png", "in the center of the screen there is a text field where the user can input their email address", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.ehi.enterprise.android-screens/screenshot_2.png", "at the top right corner show the filter option which help the user to see a particular information of the map", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.roadwarrior.android-screens/screenshot_5.png", "screen allows the user to view a", "http://173.255.245.197:8080/GEMMA-CP/Clarity/ch.protonmail.android-screens/screenshot_3.png", "in the center of the screen there is a text field where the user can input their email", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.gmail.heagoo.hackerdemo-screens/screenshot_2.png", "in the center of the screen is a text field where the user inputs their email", "http://173.255.245.197:8080/GEMMA-CP/Clarity/mp3.music.download.player.music.search-screens/screenshot_1.png", "the screen allows the user to search for a location", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.gohopscotch.android.ticketpop-screens/screenshot_2.png", "this screen allows the user to sign into the app"
"22", "http://173.255.245.197:8080/GEMMA-CP/Clarity/mp3.music.download.player.music.search-screens/screenshot_1.png", "at the top left corner there is a link button which is the menu of that page", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.gohopscotch.android.ticketpop-screens/screenshot_2.png", "in the top left there is a back button to return the user to the previous screen", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.ak.app.neckter.activity-screens/screenshot_1.png", "in the middle of the screen there is a button that lets the user exit the app", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.roadwarrior.android-screens/screenshot_5.png", "the top of the screen there is a button for the user to", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.manythingsdev.headphonetools-screens/screenshot_5.png", "the screen allows the user to select a country", "http://173.255.245.197:8080/GEMMA-CP/Clarity/ch.protonmail.android-screens/screenshot_3.png", "in the center of the screen there is a text field where the user can input their user name", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.gmail.heagoo.hackerdemo-screens/screenshot_2.png", "the bottom of the screen there is a button to the", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.ehi.enterprise.android-screens/screenshot_2.png", "the front window helps the user to know the airport details", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.fasterthanmonkeys.iscore-screens/screenshot_3.png", "screen allows the user to view a", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.dataviz.docstogo-screens/screenshot_5.png", "in the top left there is a back button to return the user to the previous screen", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.agegapdating.agematch-screens/screenshot_1.png", "the screen allows the user to log in to the app"
"23", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.learninga_z.onyourown-screens/screenshot_1.png", "this screen allows the user to sign into the app", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.monotype.android.font.handwritefontstylefree-screens/screenshot_1.png", "in the center of the screen is a text field where the user inputs their email address", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.sanaedutech.beauty_tips-screens/screenshot_3.png", "the top of the screen there is a button for the user to", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.matchlatam.usa.matchlatamapp-screens/screenshot_3.png", "in the center of the screen there is a scrolling list of countries", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.ds.avare-screens/screenshot_6.png", "in the top left there is a back button to return the user to the previous screen", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.notyx.app4dates-screens/screenshot_1.png", "the screen allows the user to log in", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.topoflearning.best.medical.vibering.abbreviation.words.dictionary-screens/screenshot_1.png", "the bottom of the screen there is a button to the", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.universalstudios.hollywoodresort-screens/screenshot_2.png", "in the top left there is a back button to return the user to the previous screen", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.replacement.free-screens/screenshot_4.png", "screen allows the user to view a", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.beautysystemsgroup.stylist-screens/screenshot_5.png", "this screen allows users to log in or create a new account", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.pakistansfeaturedapps.makeuptips-screens/screenshot_2.png", "user can open all current running application by clicking on right most button at bottom"
"24", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.replacement.free-screens/screenshot_4.png", "the top of the screen is a button to select the", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.notyx.app4dates-screens/screenshot_1.png", "the screen allows the user to log in", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.ds.avare-screens/screenshot_6.png", "on the bottom right there is a no button", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.learninga_z.onyourown-screens/screenshot_1.png", "in the center of the screen is a text field where the user inputs their email address", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.monotype.android.font.handwritefontstylefree-screens/screenshot_1.png", "the screen provides the user with a", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.sanaedutech.beauty_tips-screens/screenshot_3.png", "in the top left there is a back button to return the user to the previous screen", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.pakistansfeaturedapps.makeuptips-screens/screenshot_2.png", "this is app screen of the app which shows the recommend apps related to active app", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.universalstudios.hollywoodresort-screens/screenshot_2.png", "the screen allows the user to select a country", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.matchlatam.usa.matchlatamapp-screens/screenshot_3.png", "the bottom of the screen there is a button to the", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.beautysystemsgroup.stylist-screens/screenshot_5.png", "in the center of the screen there is a scrolling list of images", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.topoflearning.best.medical.vibering.abbreviation.words.dictionary-screens/screenshot_1.png", "screen allows the user to view a"
"25", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.ds.avare-screens/screenshot_6.png", "screen shows terms and privacy policy of an app", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.universalstudios.hollywoodresort-screens/screenshot_2.png", "in the top left there is a back button to return the user to the previous screen", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.sanaedutech.beauty_tips-screens/screenshot_3.png", "this screen allows the user to sign into the app", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.monotype.android.font.handwritefontstylefree-screens/screenshot_1.png", "in the center of the screen is a text field where the user inputs their name", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.beautysystemsgroup.stylist-screens/screenshot_5.png", "this screen is a display of photo editor application", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.notyx.app4dates-screens/screenshot_1.png", "the bottom of the screen there is a button to the", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.pakistansfeaturedapps.makeuptips-screens/screenshot_2.png", "at the top left corner there is an arrow link button which can be used to go back", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.replacement.free-screens/screenshot_4.png", "in the top left there is a back button to return the user to the previous screen", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.topoflearning.best.medical.vibering.abbreviation.words.dictionary-screens/screenshot_1.png", "the top of the screen there is a button for the user to", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.learninga_z.onyourown-screens/screenshot_1.png", "below the username field s the register button this allows the user to create an account", "http://173.255.245.197:8080/GEMMA-CP/Clarity/com.matchlatam.usa.matchlatamapp-screens/screenshot_3.png", "screen allows the user to view a"
